country,epiweek_id,new_cases,new_deaths,total_cases,total_deaths
Argentina,2023-W41,0.0,0.0,1140.0,2.0
Argentina,2023-W42,2.0,0.0,1142.0,2.0
Argentina,2023-W43,0.0,0.0,1142.0,2.0
Argentina,2023-W44,1.0,0.0,1143.0,2.0
Argentina,2023-W45,0.0,0.0,1143.0,2.0
Argentina,2023-W46,1.0,0.0,1144.0,2.0
Argentina,2023-W47,2.0,0.0,1146.0,2.0
Argentina,2023-W48,0.0,0.0,1146.0,2.0
Argentina,2023-W49,1.0,0.0,1147.0,2.0
Argentina,2023-W50,0.0,0.0,1147.0,2.0
Argentina,2023-W51,1.0,0.0,1148.0,2.0
Argentina,2023-W52,1.0,0.0,1149.0,2.0
Argentina,2024-W01,0.0,0.0,1149.0,2.0
Argentina,2024-W02,0.0,0.0,1149.0,2.0
Argentina,2024-W03,0.0,0.0,1149.0,2.0
Argentina,2024-W04,1.0,0.0,1150.0,2.0
Argentina,2024-W05,0.0,0.0,1150.0,2.0
Argentina,2024-W06,0.0,0.0,1150.0,2.0
Argentina,2024-W07,0.0,0.0,1150.0,2.0
Argentina,2024-W08,0.0,0.0,1150.0,2.0
Argentina,2024-W09,0.0,0.0,1150.0,2.0
Argentina,2024-W10,0.0,0.0,1150.0,2.0
Argentina,2024-W11,0.0,0.0,1150.0,2.0
Argentina,2024-W12,0.0,0.0,1150.0,2.0
Argentina,2024-W13,0.0,0.0,1150.0,2.0
Argentina,2024-W14,0.0,0.0,1150.0,2.0
Argentina,2024-W15,0.0,0.0,1150.0,2.0
Argentina,2024-W16,0.0,0.0,1150.0,2.0
Argentina,2024-W17,0.0,0.0,1150.0,2.0
Argentina,2024-W18,0.0,0.0,1150.0,2.0
Argentina,2024-W19,0.0,0.0,1150.0,2.0
Argentina,2024-W20,0.0,0.0,1150.0,2.0
Argentina,2024-W21,0.0,0.0,1150.0,2.0
Argentina,2024-W22,0.0,0.0,1150.0,2.0
Argentina,2024-W23,0.0,0.0,1150.0,2.0
Argentina,2024-W24,0.0,0.0,1150.0,2.0
Argentina,2024-W25,0.0,0.0,1150.0,2.0
Argentina,2024-W26,0.0,0.0,1150.0,2.0
Argentina,2024-W27,2.0,0.0,1152.0,2.0
Argentina,2024-W28,0.0,0.0,1152.0,2.0
Argentina,2024-W29,0.0,0.0,1152.0,2.0
Argentina,2024-W30,1.0,0.0,1153.0,2.0
Argentina,2024-W31,2.0,0.0,1155.0,2.0
Argentina,2024-W32,3.0,0.0,1158.0,2.0
Argentina,2024-W33,4.0,0.0,1162.0,2.0
Argentina,2024-W34,12.0,0.0,1174.0,2.0
Argentina,2024-W35,7.0,0.0,1181.0,2.0
Argentina,2024-W36,13.0,0.0,1194.0,2.0
Argentina,2024-W37,9.0,0.0,1203.0,2.0
Argentina,2024-W38,13.0,0.0,1216.0,2.0
Argentina,2024-W39,5.0,0.0,1221.0,2.0
Argentina,2024-W40,7.0,0.0,1228.0,2.0
Argentina,2024-W41,3.0,0.0,1231.0,2.0
Argentina,2024-W42,2.0,0.0,1233.0,2.0
Argentina,2024-W43,1.0,0.0,1234.0,2.0
Argentina,2024-W44,2.0,0.0,1236.0,2.0
Argentina,2024-W45,2.0,0.0,1238.0,2.0
Argentina,2024-W46,8.0,0.0,1246.0,2.0
Argentina,2024-W47,3.0,0.0,1249.0,2.0
Argentina,2024-W48,2.0,0.0,1251.0,2.0
Argentina,2024-W49,0.0,0.0,1251.0,2.0
Argentina,2024-W50,1.0,0.0,1252.0,2.0
Argentina,2024-W51,2.0,0.0,1254.0,2.0
Argentina,2024-W52,2.0,0.0,1256.0,2.0
Argentina,2025-W01,3.0,0.0,1259.0,2.0
Argentina,2025-W02,0.0,0.0,1259.0,2.0
Argentina,2025-W03,0.0,0.0,1259.0,2.0
Argentina,2025-W04,0.0,0.0,1259.0,2.0
Argentina,2025-W05,0.0,0.0,1259.0,2.0
Argentina,2025-W06,2.0,0.0,1261.0,2.0
Argentina,2025-W07,0.0,0.0,1261.0,2.0
Argentina,2025-W08,0.0,0.0,1261.0,2.0
Argentina,2025-W09,0.0,0.0,1261.0,2.0
Argentina,2025-W10,2.0,0.0,1263.0,2.0
Argentina,2025-W11,2.0,0.0,1265.0,2.0
Argentina,2025-W12,2.0,0.0,1267.0,2.0
Argentina,2025-W13,1.0,0.0,1268.0,2.0
Argentina,2025-W14,1.0,0.0,1269.0,2.0
Argentina,2025-W15,0.0,0.0,1269.0,2.0
Argentina,2025-W16,0.0,0.0,1269.0,2.0
Argentina,2025-W17,1.0,0.0,1270.0,2.0
Argentina,2025-W18,4.0,0.0,1274.0,2.0
Argentina,2025-W19,7.0,0.0,1281.0,2.0
Argentina,2025-W20,5.0,0.0,1286.0,2.0
Argentina,2025-W21,3.0,0.0,1289.0,2.0
Argentina,2025-W22,5.0,0.0,1294.0,2.0
Argentina,2025-W23,12.0,0.0,1306.0,2.0
Argentina,2025-W24,5.0,0.0,1311.0,2.0
Argentina,2025-W25,5.0,0.0,1316.0,2.0
Argentina,2025-W26,1.0,0.0,1317.0,2.0
Argentina,2025-W27,2.0,0.0,1319.0,2.0
Argentina,2025-W28,11.0,0.0,1330.0,2.0
Argentina,2025-W29,4.0,0.0,1334.0,2.0
Argentina,2025-W30,5.0,0.0,1339.0,2.0
Argentina,2025-W31,3.0,0.0,1342.0,2.0
Argentina,2025-W32,5.0,0.0,1347.0,2.0
Argentina,2025-W33,5.0,0.0,1352.0,2.0
Argentina,2025-W34,1.0,0.0,1353.0,2.0
Argentina,2025-W35,5.0,0.0,1358.0,2.0
Argentina,2025-W36,7.0,0.0,1365.0,2.0
Argentina,2025-W37,2.0,0.0,1367.0,2.0
Argentina,2025-W38,1.0,0.0,1368.0,2.0
Argentina,2025-W39,7.0,0.0,1375.0,2.0
Argentina,2025-W40,4.0,0.0,1379.0,2.0
Argentina,2025-W41,7.0,0.0,1386.0,2.0
Argentina,2025-W42,6.0,0.0,1392.0,2.0
Argentina,2025-W43,6.0,0.0,1398.0,2.0
Argentina,2025-W44,1.0,0.0,1399.0,2.0
Argentina,2025-W45,5.0,0.0,1404.0,2.0
Argentina,2025-W46,0.0,0.0,1404.0,2.0
Argentina,2025-W47,0.0,0.0,1404.0,2.0
Argentina,2025-W48,0.0,0.0,1404.0,2.0
Argentina,2025-W49,0.0,0.0,1404.0,2.0
Argentina,2025-W50,0.0,0.0,1404.0,2.0
Argentina,2025-W51,0.0,0.0,1404.0,2.0
Argentina,2025-W52,1.0,0.0,1405.0,2.0
Argentina,2026-W01,1.0,0.0,1406.0,2.0
Aruba,2022-W34,1.0,0.0,1.0,0.0
Aruba,2022-W35,1.0,0.0,2.0,0.0
Aruba,2022-W36,0.0,0.0,2.0,0.0
Aruba,2022-W37,1.0,0.0,3.0,0.0
Aruba,2022-W38,0.0,0.0,3.0,0.0
Aruba,2022-W39,0.0,0.0,3.0,0.0
Aruba,2022-W40,0.0,0.0,3.0,0.0
Aruba,2022-W41,0.0,0.0,3.0,0.0
Aruba,2022-W42,0.0,0.0,3.0,0.0
Aruba,2022-W43,0.0,0.0,3.0,0.0
Aruba,2022-W44,0.0,0.0,3.0,0.0
Aruba,2022-W45,0.0,0.0,3.0,0.0
Aruba,2022-W46,0.0,0.0,3.0,0.0
Aruba,2022-W47,0.0,0.0,3.0,0.0
Aruba,2022-W48,0.0,0.0,3.0,0.0
Aruba,2022-W49,0.0,0.0,3.0,0.0
Aruba,2022-W50,0.0,0.0,3.0,0.0
Aruba,2022-W51,0.0,0.0,3.0,0.0
Aruba,2022-W52,0.0,0.0,3.0,0.0
Aruba,2023-W01,0.0,0.0,3.0,0.0
Aruba,2023-W02,0.0,0.0,3.0,0.0
Aruba,2023-W03,0.0,0.0,3.0,0.0
Aruba,2023-W04,0.0,0.0,3.0,0.0
Aruba,2023-W05,0.0,0.0,3.0,0.0
Aruba,2023-W06,0.0,0.0,3.0,0.0
Aruba,2023-W07,0.0,0.0,3.0,0.0
Aruba,2023-W08,0.0,0.0,3.0,0.0
Aruba,2023-W09,0.0,0.0,3.0,0.0
Aruba,2023-W10,0.0,0.0,3.0,0.0
Aruba,2023-W11,0.0,0.0,3.0,0.0
Aruba,2023-W12,0.0,0.0,3.0,0.0
Aruba,2023-W13,0.0,0.0,3.0,0.0
Aruba,2023-W14,0.0,0.0,3.0,0.0
Aruba,2023-W15,0.0,0.0,3.0,0.0
Aruba,2023-W16,0.0,0.0,3.0,0.0
Aruba,2023-W17,0.0,0.0,3.0,0.0
Aruba,2023-W18,0.0,0.0,3.0,0.0
Aruba,2023-W19,0.0,0.0,3.0,0.0
Aruba,2023-W20,0.0,0.0,3.0,0.0
Aruba,2023-W21,0.0,0.0,3.0,0.0
Aruba,2023-W22,0.0,0.0,3.0,0.0
Aruba,2023-W23,0.0,0.0,3.0,0.0
Aruba,2023-W24,0.0,0.0,3.0,0.0
Aruba,2023-W25,0.0,0.0,3.0,0.0
Aruba,2023-W26,0.0,0.0,3.0,0.0
Aruba,2023-W27,0.0,0.0,3.0,0.0
Aruba,2023-W28,0.0,0.0,3.0,0.0
Aruba,2023-W29,0.0,0.0,3.0,0.0
Aruba,2023-W30,0.0,0.0,3.0,0.0
Aruba,2023-W31,0.0,0.0,3.0,0.0
Aruba,2023-W32,0.0,0.0,3.0,0.0
Aruba,2023-W33,0.0,0.0,3.0,0.0
Aruba,2023-W34,0.0,0.0,3.0,0.0
Aruba,2023-W35,0.0,0.0,3.0,0.0
Aruba,2023-W36,0.0,0.0,3.0,0.0
Aruba,2023-W37,0.0,0.0,3.0,0.0
Aruba,2023-W38,0.0,0.0,3.0,0.0
Aruba,2023-W39,0.0,0.0,3.0,0.0
Aruba,2023-W40,0.0,0.0,3.0,0.0
Aruba,2023-W41,0.0,0.0,3.0,0.0
Aruba,2023-W42,0.0,0.0,3.0,0.0
Aruba,2023-W43,0.0,0.0,3.0,0.0
Aruba,2023-W44,0.0,0.0,3.0,0.0
Aruba,2023-W45,0.0,0.0,3.0,0.0
Aruba,2023-W46,0.0,0.0,3.0,0.0
Aruba,2023-W47,0.0,0.0,3.0,0.0
Aruba,2023-W48,0.0,0.0,3.0,0.0
Aruba,2023-W49,0.0,0.0,3.0,0.0
Aruba,2023-W50,0.0,0.0,3.0,0.0
Aruba,2023-W51,0.0,0.0,3.0,0.0
Aruba,2023-W52,0.0,0.0,3.0,0.0
Aruba,2024-W01,0.0,0.0,3.0,0.0
Aruba,2024-W02,0.0,0.0,3.0,0.0
Aruba,2024-W03,0.0,0.0,3.0,0.0
Aruba,2024-W04,0.0,0.0,3.0,0.0
Aruba,2024-W05,0.0,0.0,3.0,0.0
Aruba,2024-W06,0.0,0.0,3.0,0.0
Aruba,2024-W07,0.0,0.0,3.0,0.0
Aruba,2024-W08,0.0,0.0,3.0,0.0
Aruba,2024-W09,0.0,0.0,3.0,0.0
Aruba,2024-W10,0.0,0.0,3.0,0.0
Aruba,2024-W11,0.0,0.0,3.0,0.0
Aruba,2024-W12,0.0,0.0,3.0,0.0
Aruba,2024-W13,0.0,0.0,3.0,0.0
Aruba,2024-W14,0.0,0.0,3.0,0.0
Aruba,2024-W15,0.0,0.0,3.0,0.0
Aruba,2024-W16,0.0,0.0,3.0,0.0
Aruba,2024-W17,0.0,0.0,3.0,0.0
Aruba,2024-W18,0.0,0.0,3.0,0.0
Aruba,2024-W19,0.0,0.0,3.0,0.0
Aruba,2024-W20,0.0,0.0,3.0,0.0
Aruba,2024-W21,0.0,0.0,3.0,0.0
Aruba,2024-W22,0.0,0.0,3.0,0.0
Aruba,2024-W23,0.0,0.0,3.0,0.0
Aruba,2024-W24,0.0,0.0,3.0,0.0
Aruba,2024-W25,0.0,0.0,3.0,0.0
Aruba,2024-W26,0.0,0.0,3.0,0.0
Aruba,2024-W27,0.0,0.0,3.0,0.0
Aruba,2024-W28,0.0,0.0,3.0,0.0
Aruba,2024-W29,0.0,0.0,3.0,0.0
Aruba,2024-W30,0.0,0.0,3.0,0.0
Aruba,2024-W31,0.0,0.0,3.0,0.0
Aruba,2024-W32,0.0,0.0,3.0,0.0
Aruba,2024-W33,0.0,0.0,3.0,0.0
Aruba,2024-W34,0.0,0.0,3.0,0.0
Aruba,2024-W35,0.0,0.0,3.0,0.0
Aruba,2024-W36,0.0,0.0,3.0,0.0
Aruba,2024-W37,0.0,0.0,3.0,0.0
Aruba,2024-W38,0.0,0.0,3.0,0.0
Aruba,2024-W39,0.0,0.0,3.0,0.0
Aruba,2024-W40,0.0,0.0,3.0,0.0
Aruba,2024-W41,0.0,0.0,3.0,0.0
Aruba,2024-W42,0.0,0.0,3.0,0.0
Aruba,2024-W43,0.0,0.0,3.0,0.0
Aruba,2024-W44,0.0,0.0,3.0,0.0
Aruba,2024-W45,0.0,0.0,3.0,0.0
Aruba,2024-W46,0.0,0.0,3.0,0.0
Aruba,2024-W47,0.0,0.0,3.0,0.0
Aruba,2024-W48,0.0,0.0,3.0,0.0
Aruba,2024-W49,0.0,0.0,3.0,0.0
Aruba,2024-W50,0.0,0.0,3.0,0.0
Aruba,2024-W51,0.0,0.0,3.0,0.0
Aruba,2024-W52,0.0,0.0,3.0,0.0
Aruba,2025-W01,0.0,0.0,3.0,0.0
Aruba,2025-W02,0.0,0.0,3.0,0.0
Aruba,2025-W03,0.0,0.0,3.0,0.0
Aruba,2025-W04,0.0,0.0,3.0,0.0
Aruba,2025-W05,0.0,0.0,3.0,0.0
Aruba,2025-W06,0.0,0.0,3.0,0.0
Aruba,2025-W07,0.0,0.0,3.0,0.0
Aruba,2025-W08,0.0,0.0,3.0,0.0
Aruba,2025-W09,0.0,0.0,3.0,0.0
Aruba,2025-W10,0.0,0.0,3.0,0.0
Aruba,2025-W11,0.0,0.0,3.0,0.0
Aruba,2025-W12,0.0,0.0,3.0,0.0
Aruba,2025-W13,0.0,0.0,3.0,0.0
Aruba,2025-W14,0.0,0.0,3.0,0.0
Aruba,2025-W15,0.0,0.0,3.0,0.0
Aruba,2025-W16,0.0,0.0,3.0,0.0
Aruba,2025-W17,0.0,0.0,3.0,0.0
Aruba,2025-W18,0.0,0.0,3.0,0.0
Aruba,2025-W19,0.0,0.0,3.0,0.0
Aruba,2025-W20,0.0,0.0,3.0,0.0
Aruba,2025-W21,0.0,0.0,3.0,0.0
Aruba,2025-W22,0.0,0.0,3.0,0.0
Aruba,2025-W23,0.0,0.0,3.0,0.0
Aruba,2025-W24,0.0,0.0,3.0,0.0
Aruba,2025-W25,0.0,0.0,3.0,0.0
Aruba,2025-W26,0.0,0.0,3.0,0.0
Aruba,2025-W27,0.0,0.0,3.0,0.0
Aruba,2025-W28,0.0,0.0,3.0,0.0
Aruba,2025-W29,0.0,0.0,3.0,0.0
Aruba,2025-W30,0.0,0.0,3.0,0.0
Aruba,2025-W31,0.0,0.0,3.0,0.0
Aruba,2025-W32,0.0,0.0,3.0,0.0
Aruba,2025-W33,0.0,0.0,3.0,0.0
Aruba,2025-W34,0.0,0.0,3.0,0.0
Aruba,2025-W35,0.0,0.0,3.0,0.0
Aruba,2025-W36,0.0,0.0,3.0,0.0
Aruba,2025-W37,0.0,0.0,3.0,0.0
Aruba,2025-W38,0.0,0.0,3.0,0.0
Aruba,2025-W39,0.0,0.0,3.0,0.0
Aruba,2025-W40,0.0,0.0,3.0,0.0
Aruba,2025-W41,0.0,0.0,3.0,0.0
Aruba,2025-W42,0.0,0.0,3.0,0.0
Aruba,2025-W43,0.0,0.0,3.0,0.0
Aruba,2025-W44,0.0,0.0,3.0,0.0
Aruba,2025-W45,0.0,0.0,3.0,0.0
Aruba,2025-W46,0.0,0.0,3.0,0.0
Aruba,2025-W47,0.0,0.0,3.0,0.0
Aruba,2025-W48,0.0,0.0,3.0,0.0
Aruba,2025-W49,0.0,0.0,3.0,0.0
Aruba,2025-W50,0.0,0.0,3.0,0.0
Aruba,2025-W51,0.0,0.0,3.0,0.0
Aruba,2025-W52,0.0,0.0,3.0,0.0
Aruba,2026-W01,0.0,0.0,3.0,0.0
Asia,2022-W17,0.0,0.0,0.0,0.0
Asia,2022-W18,0.0,0.0,0.0,0.0
Asia,2022-W19,0.0,0.0,0.0,0.0
Asia,2022-W20,1.0,0.0,1.0,0.0
Asia,2022-W21,4.0,0.0,5.0,0.0
Asia,2022-W22,5.0,0.0,10.0,0.0
Asia,2022-W23,7.0,0.0,17.0,0.0
Asia,2022-W24,3.0,0.0,20.0,0.0
Asia,2022-W25,16.0,0.0,36.0,0.0
Asia,2022-W26,33.0,0.0,69.0,0.0
Asia,2022-W27,12.0,0.0,81.0,0.0
Asia,2022-W28,26.0,0.0,107.0,0.0
Asia,2022-W29,38.0,0.0,145.0,0.0
Asia,2022-W30,27.0,0.0,172.0,0.0
Asia,2022-W31,55.0,1.0,227.0,1.0
Asia,2022-W32,16.0,0.0,243.0,1.0
Asia,2022-W33,28.0,0.0,271.0,1.0
Asia,2022-W34,24.0,0.0,295.0,1.0
Asia,2022-W35,28.0,0.0,323.0,1.0
Asia,2022-W36,13.0,0.0,336.0,1.0
Asia,2022-W37,10.0,0.0,346.0,1.0
Asia,2022-W38,6.0,0.0,352.0,1.0
Asia,2022-W39,3.0,0.0,355.0,1.0
Asia,2022-W40,21.0,0.0,376.0,1.0
Asia,2022-W41,4.0,0.0,380.0,1.0
Asia,2022-W42,10.0,0.0,390.0,1.0
Asia,2022-W43,4.0,0.0,394.0,1.0
Asia,2022-W44,3.0,0.0,397.0,1.0
Asia,2022-W45,0.0,0.0,397.0,1.0
Asia,2022-W46,2.0,0.0,399.0,1.0
Asia,2022-W47,7.0,0.0,406.0,1.0
Asia,2022-W48,0.0,0.0,406.0,1.0
Asia,2022-W49,0.0,0.0,406.0,1.0
Asia,2022-W50,3.0,0.0,409.0,1.0
Asia,2022-W51,1.0,0.0,410.0,1.0
Asia,2022-W52,0.0,0.0,410.0,1.0
Asia,2023-W01,0.0,0.0,410.0,1.0
Asia,2023-W02,3.0,0.0,413.0,1.0
Asia,2023-W03,6.0,0.0,419.0,1.0
Asia,2023-W04,2.0,0.0,421.0,1.0
Asia,2023-W05,11.0,0.0,432.0,1.0
Asia,2023-W06,1.0,0.0,433.0,1.0
Asia,2023-W07,2.0,0.0,435.0,1.0
Asia,2023-W08,3.0,0.0,438.0,1.0
Asia,2023-W09,8.0,0.0,446.0,1.0
Asia,2023-W10,6.0,0.0,452.0,1.0
Asia,2023-W11,22.0,0.0,474.0,1.0
Asia,2023-W12,23.0,0.0,497.0,1.0
Asia,2023-W13,26.0,0.0,523.0,1.0
Asia,2023-W14,17.0,0.0,540.0,1.0
Asia,2023-W15,20.0,0.0,560.0,1.0
Asia,2023-W16,30.0,0.0,590.0,1.0
Asia,2023-W17,52.0,0.0,642.0,1.0
Asia,2023-W18,43.0,0.0,685.0,1.0
Asia,2023-W19,55.0,0.0,740.0,1.0
Asia,2023-W20,24.0,0.0,764.0,1.0
Asia,2023-W21,43.0,0.0,807.0,1.0
Asia,2023-W22,76.0,0.0,883.0,1.0
Asia,2023-W23,49.0,0.0,932.0,1.0
Asia,2023-W24,12.0,0.0,944.0,1.0
Asia,2023-W25,45.0,0.0,989.0,1.0
Asia,2023-W26,52.0,0.0,1041.0,1.0
Asia,2023-W27,80.0,0.0,1121.0,1.0
Asia,2023-W28,45.0,0.0,1166.0,1.0
Asia,2023-W29,130.0,0.0,1296.0,1.0
Asia,2023-W30,14.0,0.0,1310.0,1.0
Asia,2023-W31,109.0,0.0,1419.0,1.0
Asia,2023-W32,507.0,0.0,1926.0,1.0
Asia,2023-W33,93.0,1.0,2019.0,2.0
Asia,2023-W34,42.0,0.0,2061.0,2.0
Asia,2023-W35,310.0,0.0,2371.0,2.0
Asia,2023-W36,539.0,0.0,2910.0,2.0
Asia,2023-W37,21.0,0.0,2931.0,2.0
Asia,2023-W38,97.0,0.0,3028.0,2.0
Asia,2023-W39,527.0,0.0,3555.0,2.0
Asia,2023-W40,13.0,0.0,3568.0,2.0
Asia,2023-W41,22.0,0.0,3590.0,2.0
Asia,2023-W42,23.0,0.0,3613.0,2.0
Asia,2023-W43,19.0,1.0,3632.0,3.0
Asia,2023-W44,376.0,0.0,4008.0,3.0
Asia,2023-W45,20.0,0.0,4028.0,3.0
Asia,2023-W46,25.0,0.0,4053.0,3.0
Asia,2023-W47,19.0,1.0,4072.0,4.0
Asia,2023-W48,242.0,0.0,4314.0,4.0
Asia,2023-W49,2.0,1.0,4316.0,5.0
Asia,2023-W50,7.0,1.0,4323.0,6.0
Asia,2023-W51,6.0,0.0,4329.0,6.0
Asia,2023-W52,197.0,4.0,4526.0,10.0
Asia,2024-W01,3.0,0.0,4529.0,10.0
Asia,2024-W02,17.0,0.0,4546.0,10.0
Asia,2024-W03,5.0,0.0,4551.0,10.0
Asia,2024-W04,6.0,0.0,4557.0,10.0
Asia,2024-W05,161.0,0.0,4718.0,10.0
Asia,2024-W06,8.0,0.0,4726.0,10.0
Asia,2024-W07,2.0,0.0,4728.0,10.0
Asia,2024-W08,10.0,0.0,4738.0,10.0
Asia,2024-W09,134.0,0.0,4872.0,10.0
Asia,2024-W10,13.0,1.0,4885.0,11.0
Asia,2024-W11,3.0,0.0,4888.0,11.0
Asia,2024-W12,1.0,0.0,4889.0,11.0
Asia,2024-W13,95.0,1.0,4984.0,12.0
Asia,2024-W14,10.0,0.0,4994.0,12.0
Asia,2024-W15,3.0,0.0,4997.0,12.0
Asia,2024-W16,2.0,0.0,4999.0,12.0
Asia,2024-W17,3.0,0.0,5002.0,12.0
Asia,2024-W18,66.0,0.0,5068.0,12.0
Asia,2024-W19,26.0,0.0,5094.0,12.0
Asia,2024-W20,1.0,0.0,5095.0,12.0
Asia,2024-W21,5.0,0.0,5100.0,12.0
Asia,2024-W22,109.0,9.0,5209.0,21.0
Asia,2024-W23,0.0,0.0,5209.0,21.0
Asia,2024-W24,0.0,0.0,5209.0,21.0
Asia,2024-W25,0.0,0.0,5209.0,21.0
Asia,2024-W26,87.0,0.0,5296.0,21.0
Asia,2024-W27,0.0,0.0,5296.0,21.0
Asia,2024-W28,5.0,1.0,5301.0,22.0
Asia,2024-W29,7.0,0.0,5308.0,22.0
Asia,2024-W30,9.0,0.0,5317.0,22.0
Asia,2024-W31,72.0,0.0,5389.0,22.0
Asia,2024-W32,3.0,0.0,5392.0,22.0
Asia,2024-W33,8.0,0.0,5400.0,22.0
Asia,2024-W34,9.0,0.0,5409.0,22.0
Asia,2024-W35,79.0,0.0,5488.0,22.0
Asia,2024-W36,2.0,0.0,5490.0,22.0
Asia,2024-W37,15.0,0.0,5505.0,22.0
Asia,2024-W38,1.0,0.0,5506.0,22.0
Asia,2024-W39,24.0,0.0,5530.0,22.0
Asia,2024-W40,75.0,1.0,5605.0,23.0
Asia,2024-W41,3.0,0.0,5608.0,23.0
Asia,2024-W42,2.0,0.0,5610.0,23.0
Asia,2024-W43,2.0,0.0,5612.0,23.0
Asia,2024-W44,59.0,0.0,5671.0,23.0
Asia,2024-W45,3.0,0.0,5674.0,23.0
Asia,2024-W46,7.0,0.0,5681.0,23.0
Asia,2024-W47,1.0,0.0,5682.0,23.0
Asia,2024-W48,52.0,2.0,5734.0,25.0
Asia,2024-W49,2.0,0.0,5736.0,25.0
Asia,2024-W50,2.0,0.0,5738.0,25.0
Asia,2024-W51,3.0,0.0,5741.0,25.0
Asia,2024-W52,9.0,0.0,5750.0,25.0
Asia,2025-W01,39.0,3.0,5789.0,28.0
Asia,2025-W02,55.0,0.0,5844.0,28.0
Asia,2025-W03,1.0,0.0,5845.0,28.0
Asia,2025-W04,13.0,0.0,5858.0,28.0
Asia,2025-W05,44.0,3.0,5902.0,31.0
Asia,2025-W06,6.0,0.0,5908.0,31.0
Asia,2025-W07,1.0,0.0,5909.0,31.0
Asia,2025-W08,27.0,1.0,5936.0,32.0
Asia,2025-W09,80.0,0.0,6016.0,32.0
Asia,2025-W10,6.0,0.0,6022.0,32.0
Asia,2025-W11,4.0,0.0,6026.0,32.0
Asia,2025-W12,2.0,0.0,6028.0,32.0
Asia,2025-W13,0.0,0.0,6028.0,32.0
Asia,2025-W14,115.0,0.0,6143.0,32.0
Asia,2025-W15,3.0,0.0,6146.0,32.0
Asia,2025-W16,1.0,0.0,6147.0,32.0
Asia,2025-W17,4.0,0.0,6151.0,32.0
Asia,2025-W18,127.0,1.0,6278.0,33.0
Asia,2025-W19,5.0,0.0,6283.0,33.0
Asia,2025-W20,3.0,0.0,6286.0,33.0
Asia,2025-W21,2.0,0.0,6288.0,33.0
Asia,2025-W22,123.0,0.0,6411.0,33.0
Asia,2025-W23,2.0,0.0,6413.0,33.0
Asia,2025-W24,2.0,0.0,6415.0,33.0
Asia,2025-W25,2.0,0.0,6417.0,33.0
Asia,2025-W26,5.0,0.0,6422.0,33.0
Asia,2025-W27,250.0,2.0,6672.0,35.0
Asia,2025-W28,33.0,0.0,6705.0,35.0
Asia,2025-W29,2.0,0.0,6707.0,35.0
Asia,2025-W30,7.0,0.0,6714.0,35.0
Asia,2025-W31,188.0,0.0,6902.0,35.0
Asia,2025-W32,8.0,0.0,6910.0,35.0
Asia,2025-W33,15.0,0.0,6925.0,35.0
Asia,2025-W34,4.0,0.0,6929.0,35.0
Asia,2025-W35,119.0,0.0,7048.0,35.0
Asia,2025-W36,3.0,0.0,7051.0,35.0
Asia,2025-W37,2.0,0.0,7053.0,35.0
Asia,2025-W38,7.0,0.0,7060.0,35.0
Asia,2025-W39,4.0,0.0,7064.0,35.0
Asia,2025-W40,123.0,1.0,7187.0,36.0
Asia,2025-W41,7.0,0.0,7194.0,36.0
Asia,2025-W42,2.0,0.0,7196.0,36.0
Asia,2025-W43,6.0,0.0,7202.0,36.0
Asia,2025-W44,117.0,0.0,7319.0,36.0
Asia,2025-W45,12.0,0.0,7331.0,36.0
Asia,2025-W46,14.0,0.0,7345.0,36.0
Asia,2025-W47,8.0,0.0,7353.0,36.0
Asia,2025-W48,96.0,0.0,7449.0,36.0
Asia,2025-W49,7.0,0.0,7456.0,36.0
Asia,2025-W50,2.0,0.0,7458.0,36.0
Asia,2025-W51,1.0,0.0,7459.0,36.0
Asia,2025-W52,10.0,0.0,7469.0,36.0
Asia,2026-W01,0.0,0.0,7469.0,36.0
Australia,2022-W20,2.0,0.0,2.0,0.0
Australia,2022-W21,0.0,0.0,2.0,0.0
Australia,2022-W22,3.0,0.0,5.0,0.0
Australia,2022-W23,2.0,0.0,7.0,0.0
Australia,2022-W24,1.0,0.0,8.0,0.0
Australia,2022-W25,1.0,0.0,9.0,0.0
Australia,2022-W26,3.0,0.0,12.0,0.0
Australia,2022-W27,11.0,0.0,23.0,0.0
Australia,2022-W28,10.0,0.0,33.0,0.0
Australia,2022-W29,11.0,0.0,44.0,0.0
Australia,2022-W30,1.0,0.0,45.0,0.0
Australia,2022-W31,13.0,0.0,58.0,0.0
Australia,2022-W32,12.0,0.0,70.0,0.0
Australia,2022-W33,19.0,0.0,89.0,0.0
Australia,2022-W34,17.0,0.0,106.0,0.0
Australia,2022-W35,18.0,0.0,124.0,0.0
Australia,2022-W36,5.0,0.0,129.0,0.0
Australia,2022-W37,3.0,0.0,132.0,0.0
Australia,2022-W38,3.0,0.0,135.0,0.0
Australia,2022-W39,1.0,0.0,136.0,0.0
Australia,2022-W40,2.0,0.0,138.0,0.0
Australia,2022-W41,0.0,0.0,138.0,0.0
Australia,2022-W42,2.0,0.0,140.0,0.0
Australia,2022-W43,0.0,0.0,140.0,0.0
Australia,2022-W44,1.0,0.0,141.0,0.0
Australia,2022-W45,0.0,0.0,141.0,0.0
Australia,2022-W46,0.0,0.0,141.0,0.0
Australia,2022-W47,2.0,0.0,143.0,0.0
Australia,2022-W48,0.0,0.0,143.0,0.0
Australia,2022-W49,1.0,0.0,144.0,0.0
